reading data
reading labels
+ weight: 0.25, - weight: 0.75
0.249587 + 0.750413 = 1, predicted label = -1
0.249122 + 0.750878 = 1, predicted label = -1
0.248657 + 0.751343 = 1, predicted label = -1
0.248193 + 0.751807 = 1, predicted label = -1
0.24773 + 0.75227 = 1, predicted label = -1
0.247267 + 0.752733 = 1, predicted label = -1
0.246805 + 0.753195 = 1, predicted label = -1
0.246344 + 0.753656 = 1, predicted label = -1
0.245883 + 0.754117 = 1, predicted label = -1
0.245422 + 0.754578 = 1, predicted label = -1
0.244962 + 0.755038 = 1, predicted label = -1
0.244503 + 0.755497 = 1, predicted label = -1
0.244044 + 0.755956 = 1, predicted label = -1
0.243586 + 0.756414 = 1, predicted label = -1
0.243129 + 0.756871 = 1, predicted label = -1
0.242672 + 0.757328 = 1, predicted label = -1
0.242216 + 0.757784 = 1, predicted label = -1
0.24176 + 0.75824 = 1, predicted label = -1
0.241305 + 0.758695 = 1, predicted label = -1
0.288785 + 0.711215 = 1, predicted label = -1
0.288275 + 0.711725 = 1, predicted label = -1
0.287766 + 0.712234 = 1, predicted label = -1
0.287257 + 0.712743 = 1, predicted label = -1
0.286749 + 0.713251 = 1, predicted label = -1
0.286241 + 0.713759 = 1, predicted label = -1
0.285734 + 0.714266 = 1, predicted label = -1
0.285227 + 0.714773 = 1, predicted label = -1
0.284721 + 0.715279 = 1, predicted label = -1
0.284215 + 0.715785 = 1, predicted label = -1
0.28371 + 0.71629 = 1, predicted label = -1
0.283206 + 0.716794 = 1, predicted label = -1
0.282702 + 0.717298 = 1, predicted label = -1
0.282198 + 0.717802 = 1, predicted label = -1
0.281695 + 0.718305 = 1, predicted label = -1
0.281193 + 0.718807 = 1, predicted label = -1
0.280691 + 0.719309 = 1, predicted label = -1
0.28019 + 0.71981 = 1, predicted label = -1
0.279689 + 0.720311 = 1, predicted label = -1
0.279189 + 0.720811 = 1, predicted label = -1
0.27869 + 0.72131 = 1, predicted label = -1
0.278191 + 0.721809 = 1, predicted label = -1
0.277692 + 0.722308 = 1, predicted label = -1
0.277194 + 0.722806 = 1, predicted label = -1
0.276697 + 0.723303 = 1, predicted label = -1
0.2762 + 0.7238 = 1, predicted label = -1
0.275703 + 0.724297 = 1, predicted label = -1
0.275208 + 0.724792 = 1, predicted label = -1
0.274712 + 0.725288 = 1, predicted label = -1
0.274218 + 0.725782 = 1, predicted label = -1
0.273724 + 0.726276 = 1, predicted label = -1
0.27323 + 0.72677 = 1, predicted label = -1
0.272737 + 0.727263 = 1, predicted label = -1
0.272245 + 0.727755 = 1, predicted label = -1
0.271753 + 0.728247 = 1, predicted label = -1
0.271262 + 0.728738 = 1, predicted label = -1
0.270771 + 0.729229 = 1, predicted label = -1
0.270281 + 0.729719 = 1, predicted label = -1
0.269791 + 0.730209 = 1, predicted label = -1
0.269302 + 0.730698 = 1, predicted label = -1
0.268813 + 0.731187 = 1, predicted label = -1
0.268325 + 0.731675 = 1, predicted label = -1
0.267838 + 0.732162 = 1, predicted label = -1
0.267351 + 0.732649 = 1, predicted label = -1
0.266865 + 0.733135 = 1, predicted label = -1
0.266379 + 0.733621 = 1, predicted label = -1
0.265894 + 0.734106 = 1, predicted label = -1
0.265409 + 0.734591 = 1, predicted label = -1
0.264925 + 0.735075 = 1, predicted label = -1
0.264442 + 0.735558 = 1, predicted label = -1
0.263959 + 0.736041 = 1, predicted label = -1
0.263476 + 0.736524 = 1, predicted label = -1
0.262995 + 0.737005 = 1, predicted label = -1
0.262513 + 0.737487 = 1, predicted label = -1
0.262033 + 0.737967 = 1, predicted label = -1
0.261553 + 0.738447 = 1, predicted label = -1
0.261073 + 0.738927 = 1, predicted label = -1
0.260594 + 0.739406 = 1, predicted label = -1
0.260116 + 0.739884 = 1, predicted label = -1
0.259638 + 0.740362 = 1, predicted label = -1
0.259161 + 0.740839 = 1, predicted label = -1
0.258684 + 0.741316 = 1, predicted label = -1
0.258208 + 0.741792 = 1, predicted label = -1
0.257732 + 0.742268 = 1, predicted label = -1
0.257257 + 0.742743 = 1, predicted label = -1
0.256783 + 0.743217 = 1, predicted label = -1
0.256309 + 0.743691 = 1, predicted label = -1
0.255836 + 0.744164 = 1, predicted label = -1
0.255363 + 0.744637 = 1, predicted label = -1
0.254891 + 0.745109 = 1, predicted label = -1
0.25442 + 0.74558 = 1, predicted label = -1
0.253949 + 0.746051 = 1, predicted label = -1
0.253478 + 0.746522 = 1, predicted label = -1
0.253008 + 0.746992 = 1, predicted label = -1
0.252539 + 0.747461 = 1, predicted label = -1
0.25207 + 0.74793 = 1, predicted label = -1
0.251602 + 0.748398 = 1, predicted label = -1
0.251135 + 0.748865 = 1, predicted label = -1
0.250668 + 0.749332 = 1, predicted label = -1
0.250202 + 0.749798 = 1, predicted label = -1
0.249736 + 0.750264 = 1, predicted label = -1
0.249271 + 0.750729 = 1, predicted label = -1
0.248806 + 0.751194 = 1, predicted label = -1
0.248342 + 0.751658 = 1, predicted label = -1
0.247878 + 0.752122 = 1, predicted label = -1
0.247415 + 0.752585 = 1, predicted label = -1
0.246953 + 0.753047 = 1, predicted label = -1
0.246491 + 0.753509 = 1, predicted label = -1
0.24603 + 0.75397 = 1, predicted label = -1
0.24557 + 0.75443 = 1, predicted label = -1
0.24511 + 0.75489 = 1, predicted label = -1
0.24465 + 0.75535 = 1, predicted label = -1
0.244191 + 0.755809 = 1, predicted label = -1
0.243733 + 0.756267 = 1, predicted label = -1
0.243275 + 0.756725 = 1, predicted label = -1
0.242818 + 0.757182 = 1, predicted label = -1
0.242362 + 0.757638 = 1, predicted label = -1
0.241906 + 0.758094 = 1, predicted label = -1
0.24145 + 0.75855 = 1, predicted label = -1
0.240996 + 0.759004 = 1, predicted label = -1
0.288439 + 0.711561 = 1, predicted label = -1
0.287929 + 0.712071 = 1, predicted label = -1
0.28742 + 0.71258 = 1, predicted label = -1
0.286912 + 0.713088 = 1, predicted label = -1
0.286404 + 0.713596 = 1, predicted label = -1
0.285896 + 0.714104 = 1, predicted label = -1
0.285389 + 0.714611 = 1, predicted label = -1
0.284883 + 0.715117 = 1, predicted label = -1
0.284377 + 0.715623 = 1, predicted label = -1
0.283872 + 0.716128 = 1, predicted label = -1
0.283367 + 0.716633 = 1, predicted label = -1
0.282863 + 0.717137 = 1, predicted label = -1
0.28236 + 0.71764 = 1, predicted label = -1
0.281857 + 0.718143 = 1, predicted label = -1
0.281354 + 0.718646 = 1, predicted label = -1
0.280852 + 0.719148 = 1, predicted label = -1
0.280351 + 0.719649 = 1, predicted label = -1
0.27985 + 0.72015 = 1, predicted label = -1
0.279349 + 0.720651 = 1, predicted label = -1
0.27885 + 0.72115 = 1, predicted label = -1
0.27835 + 0.72165 = 1, predicted label = -1
0.277852 + 0.722148 = 1, predicted label = -1
0.277354 + 0.722646 = 1, predicted label = -1
0.276856 + 0.723144 = 1, predicted label = -1
0.276359 + 0.723641 = 1, predicted label = -1
0.275862 + 0.724138 = 1, predicted label = -1
0.275367 + 0.724633 = 1, predicted label = -1
0.274871 + 0.725129 = 1, predicted label = -1
0.274376 + 0.725624 = 1, predicted label = -1
0.273882 + 0.726118 = 1, predicted label = -1
0.273388 + 0.726612 = 1, predicted label = -1
0.272895 + 0.727105 = 1, predicted label = -1
0.272402 + 0.727598 = 1, predicted label = -1
0.27191 + 0.72809 = 1, predicted label = -1
0.271419 + 0.728581 = 1, predicted label = -1
0.270928 + 0.729072 = 1, predicted label = -1
0.270438 + 0.729562 = 1, predicted label = -1
0.269948 + 0.730052 = 1, predicted label = -1
0.269458 + 0.730542 = 1, predicted label = -1
0.26897 + 0.73103 = 1, predicted label = -1
0.268482 + 0.731518 = 1, predicted label = -1
0.267994 + 0.732006 = 1, predicted label = -1
0.267507 + 0.732493 = 1, predicted label = -1
0.26702 + 0.73298 = 1, predicted label = -1
0.266535 + 0.733465 = 1, predicted label = -1
0.266049 + 0.733951 = 1, predicted label = -1
0.265564 + 0.734436 = 1, predicted label = -1
0.26508 + 0.73492 = 1, predicted label = -1
0.264597 + 0.735403 = 1, predicted label = -1
0.264113 + 0.735887 = 1, predicted label = -1
0.263631 + 0.736369 = 1, predicted label = -1
0.263149 + 0.736851 = 1, predicted label = -1
0.262668 + 0.737332 = 1, predicted label = -1
0.262187 + 0.737813 = 1, predicted label = -1
0.261706 + 0.738294 = 1, predicted label = -1
0.261227 + 0.738773 = 1, predicted label = -1
0.260748 + 0.739252 = 1, predicted label = -1
0.260269 + 0.739731 = 1, predicted label = -1
0.259791 + 0.740209 = 1, predicted label = -1
0.259314 + 0.740686 = 1, predicted label = -1
0.258837 + 0.741163 = 1, predicted label = -1
0.25836 + 0.74164 = 1, predicted label = -1
0.257885 + 0.742115 = 1, predicted label = -1
0.25741 + 0.74259 = 1, predicted label = -1
0.256935 + 0.743065 = 1, predicted label = -1
0.256461 + 0.743539 = 1, predicted label = -1
0.255988 + 0.744012 = 1, predicted label = -1
0.255515 + 0.744485 = 1, predicted label = -1
0.255042 + 0.744958 = 1, predicted label = -1
0.254571 + 0.745429 = 1, predicted label = -1
0.254099 + 0.745901 = 1, predicted label = -1
0.253629 + 0.746371 = 1, predicted label = -1
0.253159 + 0.746841 = 1, predicted label = -1
0.252689 + 0.747311 = 1, predicted label = -1
0.252221 + 0.747779 = 1, predicted label = -1
0.251752 + 0.748248 = 1, predicted label = -1
0.251285 + 0.748715 = 1, predicted label = -1
0.250817 + 0.749183 = 1, predicted label = -1
0.250351 + 0.749649 = 1, predicted label = -1
0.249885 + 0.750115 = 1, predicted label = -1
0.24942 + 0.75058 = 1, predicted label = -1
0.248955 + 0.751045 = 1, predicted label = -1
0.24849 + 0.75151 = 1, predicted label = -1
0.248027 + 0.751973 = 1, predicted label = -1
0.247564 + 0.752436 = 1, predicted label = -1
0.247101 + 0.752899 = 1, predicted label = -1
0.246639 + 0.753361 = 1, predicted label = -1
0.246178 + 0.753822 = 1, predicted label = -1
0.245717 + 0.754283 = 1, predicted label = -1
0.245257 + 0.754743 = 1, predicted label = -1
0.244797 + 0.755203 = 1, predicted label = -1
0.244338 + 0.755662 = 1, predicted label = -1
0.24388 + 0.75612 = 1, predicted label = -1
0.243422 + 0.756578 = 1, predicted label = -1
0.242965 + 0.757035 = 1, predicted label = -1
0.242508 + 0.757492 = 1, predicted label = -1
0.242052 + 0.757948 = 1, predicted label = -1
0.241596 + 0.758404 = 1, predicted label = -1
0.241141 + 0.758859 = 1, predicted label = -1
0.240687 + 0.759313 = 1, predicted label = -1
0.288092 + 0.711908 = 1, predicted label = -1
0.287583 + 0.712417 = 1, predicted label = -1
0.287074 + 0.712926 = 1, predicted label = -1
0.286566 + 0.713434 = 1, predicted label = -1
0.286059 + 0.713941 = 1, predicted label = -1
0.285552 + 0.714448 = 1, predicted label = -1
0.285045 + 0.714955 = 1, predicted label = -1
0.284539 + 0.715461 = 1, predicted label = -1
0.284034 + 0.715966 = 1, predicted label = -1
0.283529 + 0.716471 = 1, predicted label = -1
0.283025 + 0.716975 = 1, predicted label = -1
0.282521 + 0.717479 = 1, predicted label = -1
0.282018 + 0.717982 = 1, predicted label = -1
0.281515 + 0.718485 = 1, predicted label = -1
0.281013 + 0.718987 = 1, predicted label = -1
0.280511 + 0.719489 = 1, predicted label = -1
0.28001 + 0.71999 = 1, predicted label = -1
0.27951 + 0.72049 = 1, predicted label = -1
0.27901 + 0.72099 = 1, predicted label = -1
0.27851 + 0.72149 = 1, predicted label = -1
0.278011 + 0.721989 = 1, predicted label = -1
0.277513 + 0.722487 = 1, predicted label = -1
0.277015 + 0.722985 = 1, predicted label = -1
0.276518 + 0.723482 = 1, predicted label = -1
0.276021 + 0.723979 = 1, predicted label = -1
0.275525 + 0.724475 = 1, predicted label = -1
0.27503 + 0.72497 = 1, predicted label = -1
0.274535 + 0.725465 = 1, predicted label = -1
0.27404 + 0.72596 = 1, predicted label = -1
0.273546 + 0.726454 = 1, predicted label = -1
0.273053 + 0.726947 = 1, predicted label = -1
0.27256 + 0.72744 = 1, predicted label = -1
0.272068 + 0.727932 = 1, predicted label = -1
0.271576 + 0.728424 = 1, predicted label = -1
0.271085 + 0.728915 = 1, predicted label = -1
0.270595 + 0.729405 = 1, predicted label = -1
0.270105 + 0.729895 = 1, predicted label = -1
0.269615 + 0.730385 = 1, predicted label = -1
0.269126 + 0.730874 = 1, predicted label = -1
0.268638 + 0.731362 = 1, predicted label = -1
0.26815 + 0.73185 = 1, predicted label = -1
0.267663 + 0.732337 = 1, predicted label = -1
0.267176 + 0.732824 = 1, predicted label = -1
0.26669 + 0.73331 = 1, predicted label = -1
0.266205 + 0.733795 = 1, predicted label = -1
0.26572 + 0.73428 = 1, predicted label = -1
0.265235 + 0.734765 = 1, predicted label = -1
0.264751 + 0.735249 = 1, predicted label = -1
0.264268 + 0.735732 = 1, predicted label = -1
0.263785 + 0.736215 = 1, predicted label = -1
0.263303 + 0.736697 = 1, predicted label = -1
0.262822 + 0.737178 = 1, predicted label = -1
0.262341 + 0.737659 = 1, predicted label = -1
0.26186 + 0.73814 = 1, predicted label = -1
0.26138 + 0.73862 = 1, predicted label = -1
0.260901 + 0.739099 = 1, predicted label = -1
0.260422 + 0.739578 = 1, predicted label = -1
0.259944 + 0.740056 = 1, predicted label = -1
0.259467 + 0.740533 = 1, predicted label = -1
0.258989 + 0.741011 = 1, predicted label = -1
0.258513 + 0.741487 = 1, predicted label = -1
0.258037 + 0.741963 = 1, predicted label = -1
0.257562 + 0.742438 = 1, predicted label = -1
0.257087 + 0.742913 = 1, predicted label = -1
0.256613 + 0.743387 = 1, predicted label = -1
0.256139 + 0.743861 = 1, predicted label = -1
0.255666 + 0.744334 = 1, predicted label = -1
0.255194 + 0.744806 = 1, predicted label = -1
0.254722 + 0.745278 = 1, predicted label = -1
0.25425 + 0.74575 = 1, predicted label = -1
0.25378 + 0.74622 = 1, predicted label = -1
0.253309 + 0.746691 = 1, predicted label = -1
0.25284 + 0.74716 = 1, predicted label = -1
0.252371 + 0.747629 = 1, predicted label = -1
0.251902 + 0.748098 = 1, predicted label = -1
0.251434 + 0.748566 = 1, predicted label = -1
0.250967 + 0.749033 = 1, predicted label = -1
0.2505 + 0.7495 = 1, predicted label = -1
0.250034 + 0.749966 = 1, predicted label = -1
0.249569 + 0.750431 = 1, predicted label = -1
0.249104 + 0.750896 = 1, predicted label = -1
0.248639 + 0.751361 = 1, predicted label = -1
0.248175 + 0.751825 = 1, predicted label = -1
0.247712 + 0.752288 = 1, predicted label = -1
0.247249 + 0.752751 = 1, predicted label = -1
0.246787 + 0.753213 = 1, predicted label = -1
0.246326 + 0.753674 = 1, predicted label = -1
0.245865 + 0.754135 = 1, predicted label = -1
0.245404 + 0.754596 = 1, predicted label = -1
0.244945 + 0.755055 = 1, predicted label = -1
0.244485 + 0.755515 = 1, predicted label = -1
0.244027 + 0.755973 = 1, predicted label = -1
0.243569 + 0.756431 = 1, predicted label = -1
0.243111 + 0.756889 = 1, predicted label = -1
0.242654 + 0.757346 = 1, predicted label = -1
0.242198 + 0.757802 = 1, predicted label = -1
0.241742 + 0.758258 = 1, predicted label = -1
0.241287 + 0.758713 = 1, predicted label = -1
0.240832 + 0.759168 = 1, predicted label = -1
0.240378 + 0.759622 = 1, predicted label = -1
0.287746 + 0.712254 = 1, predicted label = -1
0.287237 + 0.712763 = 1, predicted label = -1
0.286729 + 0.713271 = 1, predicted label = -1
0.286221 + 0.713779 = 1, predicted label = -1
0.285714 + 0.714286 = 1, predicted label = -1
0.285208 + 0.714792 = 1, predicted label = -1
0.284701 + 0.715299 = 1, predicted label = -1
0.284196 + 0.715804 = 1, predicted label = -1
0.283691 + 0.716309 = 1, predicted label = -1
0.283186 + 0.716814 = 1, predicted label = -1
0.282682 + 0.717318 = 1, predicted label = -1
0.282179 + 0.717821 = 1, predicted label = -1
0.281676 + 0.718324 = 1, predicted label = -1
0.281174 + 0.718826 = 1, predicted label = -1
0.280672 + 0.719328 = 1, predicted label = -1
0.280171 + 0.719829 = 1, predicted label = -1
0.27967 + 0.72033 = 1, predicted label = -1
0.27917 + 0.72083 = 1, predicted label = -1
0.27867 + 0.72133 = 1, predicted label = -1
0.278171 + 0.721829 = 1, predicted label = -1
0.277673 + 0.722327 = 1, predicted label = -1
0.277175 + 0.722825 = 1, predicted label = -1
0.276677 + 0.723323 = 1, predicted label = -1
0.276181 + 0.723819 = 1, predicted label = -1
0.275684 + 0.724316 = 1, predicted label = -1
0.275189 + 0.724811 = 1, predicted label = -1
0.274693 + 0.725307 = 1, predicted label = -1
0.274199 + 0.725801 = 1, predicted label = -1
0.273705 + 0.726295 = 1, predicted label = -1
0.273211 + 0.726789 = 1, predicted label = -1
0.272718 + 0.727282 = 1, predicted label = -1
0.272226 + 0.727774 = 1, predicted label = -1
0.271734 + 0.728266 = 1, predicted label = -1
0.271243 + 0.728757 = 1, predicted label = -1
0.270752 + 0.729248 = 1, predicted label = -1
0.270262 + 0.729738 = 1, predicted label = -1
0.269772 + 0.730228 = 1, predicted label = -1
0.269283 + 0.730717 = 1, predicted label = -1
0.268794 + 0.731206 = 1, predicted label = -1
0.268306 + 0.731694 = 1, predicted label = -1
0.267819 + 0.732181 = 1, predicted label = -1
0.267332 + 0.732668 = 1, predicted label = -1
0.266846 + 0.733154 = 1, predicted label = -1
0.26636 + 0.73364 = 1, predicted label = -1
0.265875 + 0.734125 = 1, predicted label = -1
0.265391 + 0.734609 = 1, predicted label = -1
0.264906 + 0.735094 = 1, predicted label = -1
0.264423 + 0.735577 = 1, predicted label = -1
0.26394 + 0.73606 = 1, predicted label = -1
0.263458 + 0.736542 = 1, predicted label = -1
0.262976 + 0.737024 = 1, predicted label = -1
0.262495 + 0.737505 = 1, predicted label = -1
0.262014 + 0.737986 = 1, predicted label = -1
0.261534 + 0.738466 = 1, predicted label = -1
0.261055 + 0.738945 = 1, predicted label = -1
0.260576 + 0.739424 = 1, predicted label = -1
0.260097 + 0.739903 = 1, predicted label = -1
0.25962 + 0.74038 = 1, predicted label = -1
0.259142 + 0.740858 = 1, predicted label = -1
0.258666 + 0.741334 = 1, predicted label = -1
0.25819 + 0.74181 = 1, predicted label = -1
0.257714 + 0.742286 = 1, predicted label = -1
